session_id,label,step_0_delta_time,step_0_step_gap,step_0_loss_val,step_0_loss_velocity,step_0_time_per_index,step_0_is_compute_phase,step_0_cum_time_norm,step_1_delta_time,step_1_step_gap,step_1_loss_val,step_1_loss_velocity,step_1_time_per_index,step_1_is_compute_phase,step_1_cum_time_norm,step_2_delta_time,step_2_step_gap,step_2_loss_val,step_2_loss_velocity,step_2_time_per_index,step_2_is_compute_phase,step_2_cum_time_norm,step_3_delta_time,step_3_step_gap,step_3_loss_val,step_3_loss_velocity,step_3_time_per_index,step_3_is_compute_phase,step_3_cum_time_norm,step_4_delta_time,step_4_step_gap,step_4_loss_val,step_4_loss_velocity,step_4_time_per_index,step_4_is_compute_phase,step_4_cum_time_norm,step_5_delta_time,step_5_step_gap,step_5_loss_val,step_5_loss_velocity,step_5_time_per_index,step_5_is_compute_phase,step_5_cum_time_norm,step_6_delta_time,step_6_step_gap,step_6_loss_val,step_6_loss_velocity,step_6_time_per_index,step_6_is_compute_phase,step_6_cum_time_norm,step_7_delta_time,step_7_step_gap,step_7_loss_val,step_7_loss_velocity,step_7_time_per_index,step_7_is_compute_phase,step_7_cum_time_norm,step_8_delta_time,step_8_step_gap,step_8_loss_val,step_8_loss_velocity,step_8_time_per_index,step_8_is_compute_phase,step_8_cum_time_norm,step_9_delta_time,step_9_step_gap,step_9_loss_val,step_9_loss_velocity,step_9_time_per_index,step_9_is_compute_phase,step_9_cum_time_norm,step_10_delta_time,step_10_step_gap,step_10_loss_val,step_10_loss_velocity,step_10_time_per_index,step_10_is_compute_phase,step_10_cum_time_norm
421,1,0,0,0,0,0,0,0,1.572,65,0.4964,0.3157760814249364,0.024184615384615384,1,0.0524,1.073,65,0.2612,-0.219198509,0.016507692307692307,1,0.08816666666666667,1.072,65,1.0519,0.7375932835820895,0.016492307692307695,1,0.1239,1.073,65,1.2017,0.13960857409133265,0.016507692307692307,1,0.15966666666666668,1.072,65,0.001,-1.12005597,0.016492307692307695,1,0.1954,1.073,65,1.0631,0.9898415657036348,0.016507692307692307,1,0.23116666666666666,1.072,65,0.4849,-0.539365672,0.016492307692307695,1,0.26689999999999997,1.073,65,0.8567,0.34650512581547066,0.016507692307692307,1,0.3026666666666667,0.05,3,0.6795,-3.544,0.016666666666666666,1,0.30433333333333334,3.273,0,0,-0.207607699,3.273,0,0.4134333333333334
422,0,0,0,0,0,0,0,0,2.308,1,1.8,0.7798960138648181,2.308,1,0.07693333333333333,1.813,1,1.4438,-0.196469939,1.813,1,0.1373666666666667,1.831,1,1.1523,-0.159202622,1.831,1,0.1984,1.85,1,0.9352,-0.117351351,1.85,1,0.26006666666666667,0.738,0,0,-1.267208672,0.738,0,0.2846666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0,1.139,1,1.8532,1.6270412642669008,1.139,1,0.03796666666666667,0.614,1,1.4979,-0.578664495,0.614,1,0.05843333333333333,0.647,1,1.1853,-0.483153014,0.647,1,0.08,0.608,1,0.9522,-0.383388158,0.608,1,0.10026666666666667,0.862,0,0,-1.104640371,0.862,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0,2.331,1,1.4564,0.6247962247962248,2.331,1,0.0777,1.785,1,1.1649,-0.163305322,1.785,1,0.1372,1.743,1,0.9456,-0.125817556,1.743,1,0.1953,1.794,1,0.7678,-0.099108138,1.794,1,0.2551,0.523,0,0,-1.468068834,0.523,0,0.27253333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0,2.313,1,1.605,0.6939040207522698,2.313,1,0.0771,1.814,1,1.2765,-0.18109151,1.814,1,0.13756666666666667,1.911,1,1.0139,-0.137414966,1.911,1,0.20126666666666668,1.148,0,0,-0.883188153,1.148,0,0.23953333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,2.093,1,1.6071,0.7678451982799809,2.093,1,0.06976666666666667,1.574,1,1.2717,-0.213087675,1.574,1,0.12223333333333333,1.595,1,1.0012,-0.169592476,1.595,1,0.17539999999999997,1.579,1,0.7938,-0.131348955,1.579,1,0.22803333333333334,1.654,1,0.6453,-0.089782346,1.654,1,0.2831666666666666,1.607,1,0.5067,-0.086247666,1.607,1,0.33673333333333333,1.431,0,0,-0.35408805,1.431,0,0.3844333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0,1.857,1,1.6962,0.9134087237479805,1.857,1,0.0619,1.284,1,1.3764,-0.249065421,1.284,1,0.1047,1.321,1,1.1075,-0.203557911,1.321,1,0.14873333333333333,1.342,1,0.9037,-0.151862891,1.342,1,0.19346666666666668,1.266,1,0.7297,-0.137440758,1.266,1,0.23566666666666666,1.35,1,0.5807,-0.11037037,1.35,1,0.2806666666666667,1.304,1,0.4778,-0.078911043,1.304,1,0.32413333333333333,1.311,1,0.3724,-0.080396644,1.311,1,0.36783333333333335,1.146,0,0,-0.32495637,1.146,0,0.4060333333333333,0,0,0,0,0,0,0
428,1,0,0,0,0,0,0,0,0.778,47,0.5608,0.7208226221079691,0.016553191489361702,1,0.025933333333333333,0.279,47,0.001,-2.006451613,0.005936170212765958,1,0.03523333333333333,0.279,47,0.8609,3.082078853046595,0.005936170212765958,1,0.044533333333333334,0.279,47,0.8212,-0.142293907,0.005936170212765958,1,0.05383333333333333,0.279,47,0.1309,-2.474193548,0.005936170212765958,1,0.06313333333333333,0.278,47,0.001,-0.467266187,0.005914893617021277,1,0.0724,0.279,47,0.6187,2.213978494623656,0.005936170212765958,1,0.08170000000000001,0.006,1,0.9532,55.75,0.006,1,0.0819,2.414,0,0,-0.394863297,2.414,0,0.1623666666666667,0,0,0,0,0,0,0
429,1,0,0,0,0,0,0,0,2.842,158,0.9622,0.3385643912737509,0.0179873417721519,1,0.09473333333333334,2.343,158,0.7907,-0.073196756,0.014829113924050633,1,0.1728333333333333,2.342,158,0.5477,-0.103757472,0.014822784810126582,1,0.2509,2.343,158,0.8004,0.10785317968416562,0.014829113924050633,1,0.32899999999999996,2.342,158,0.8535,0.02267292912040992,0.014822784810126582,1,0.40706666666666663,2.039,0,0,-0.418587543,2.039,0,0.4750333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,1,0,0,0,0,0,0,0,1.749,86,0.001,0.0005717552887364208,0.020337209302325583,1,0.058300000000000005,1.25,86,0.5542,0.44256,0.014534883720930232,1,0.09996666666666668,1.25,86,0.001,-0.44256,0.014534883720930232,1,0.14163333333333333,1.25,86,0.452,0.3608,0.014534883720930232,1,0.1833,0.014,1,0.8331,27.221428571428568,0.014,1,0.18376666666666666,3.335,0,0,-0.249805097,3.335,0,0.2949333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1,0,0,0,0,0,0,0,2.156,123,0.5735,0.26600185528756953,0.01752845528455285,1,0.07186666666666668,1.657,123,0.4054,-0.101448401,0.013471544715447155,1,0.12710000000000002,1.656,123,0.7159,0.1875,0.013463414634146341,1,0.18230000000000002,1.657,123,0.001,-0.431442366,0.013471544715447155,1,0.23753333333333335,1.657,123,0.001,0,0.013471544715447155,1,0.2927666666666667,1.656,123,0.001,0,0.013463414634146341,1,0.34796666666666665,0.014,1,0.001,0,0.014,1,0.3484333333333333,3.764,0,0,-0.000265675,3.764,0,0.47390000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,2.029,1,1.2842,0.6329226219812716,2.029,1,0.06763333333333334,1.53,1,1.0333,-0.163986928,1.53,1,0.11863333333333334,1.553,1,0.8309,-0.130328397,1.553,1,0.1704,1.443,0,0,-0.575814276,1.443,0,0.2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0,2.462,1,1.813,0.7363931762794476,2.462,1,0.08206666666666668,1.984,1,1.432,-0.19203629,1.984,1,0.1482,1.951,1,1.1265,-0.156586366,1.951,1,0.21323333333333333,1.943,1,0.8885,-0.122490993,1.943,1,0.27799999999999997,1.983,1,0.7283,-0.080786687,1.983,1,0.3441,2.01,1,0.5662,-0.080646766,2.01,1,0.4111,2.013,1,0.4333,-0.066020864,2.013,1,0.4782,0.836,0,0,-0.518301435,0.836,0,0.5060666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0,2.038,1,1.5821,0.7763002944062808,2.038,1,0.06793333333333333,1.544,1,1.2819,-0.194430052,1.544,1,0.11939999999999999,1.491,1,1.0443,-0.159356137,1.491,1,0.1691,0.752,0,0,-1.388696809,0.752,0,0.19416666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0,1.694,1,1.2803,0.7557851239669422,1.694,1,0.056466666666666665,1.114,1,1.0236,-0.23043088,1.114,1,0.09359999999999999,1.17,1,0.8289,-0.166410256,1.17,1,0.1326,1.184,1,0.6662,-0.137415541,1.184,1,0.17206666666666667,1.151,1,0.5153,-0.131103388,1.151,1,0.21043333333333333,1.119,1,0.4179,-0.087042002,1.119,1,0.24773333333333333,1.132,1,0.3169,-0.089222615,1.132,1,0.28546666666666665,0.688,0,0,-0.460610465,0.688,0,0.3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1,0,0,0,0,0,0,0,0.961,61,0.5589,0.5815816857440166,0.015754098360655736,1,0.03203333333333333,0.461,61,0.725,0.36030368763557485,0.007557377049180328,1,0.0474,0.461,61,0.0864,-1.385249458,0.007557377049180328,1,0.06276666666666667,0.461,61,0.001,-0.185249458,0.007557377049180328,1,0.07813333333333333,0.462,61,0.5098,1.1012987012987012,0.007573770491803279,1,0.09353333333333333,0.015,2,0.5585,3.2466666666666644,0.0075,1,0.09403333333333334,3.045,0,0,-0.183415435,3.045,0,0.1955333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,0,0,1.742,1,1.8889,1.0843283582089553,1.742,1,0.05806666666666667,1.161,1,1.5294,-0.309646856,1.161,1,0.09676666666666667,1.192,1,1.2147,-0.264010067,1.192,1,0.13649999999999998,1.155,1,0.9697,-0.212121212,1.155,1,0.175,0.679,0,0,-1.428129602,0.679,0,0.19763333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0,1.779,1,1.5255,0.8575042158516021,1.779,1,0.0593,1.206,1,1.2317,-0.243615257,1.206,1,0.09949999999999999,1.191,1,0.9784,-0.212678421,1.191,1,0.13920000000000002,1.261,1,0.777,-0.159714512,1.261,1,0.18123333333333333,1.103,0,0,-0.70444243,1.103,0,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0,1.613,1,1.3146,0.8150030998140112,1.613,1,0.053766666666666664,1.103,1,1.0673,-0.224206709,1.103,1,0.09053333333333334,1.117,1,0.8737,-0.173321397,1.117,1,0.12776666666666667,1.034,1,0.6917,-0.176015474,1.034,1,0.16223333333333334,1.078,1,0.5474,-0.133858998,1.078,1,0.19816666666666669,1.47,0,0,-0.372380952,1.47,0,0.24716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0,2.33,1,1.4254,0.6117596566523605,2.33,1,0.07766666666666668,1.782,1,1.1459,-0.15684624,1.782,1,0.13706666666666667,1.79,1,0.9154,-0.12877095,1.79,1,0.19673333333333334,1.842,1,0.7326,-0.099239957,1.842,1,0.2581333333333333,1.789,1,0.5872,-0.081274455,1.789,1,0.31776666666666664,1.844,1,0.4726,-0.062147505,1.844,1,0.37923333333333337,1.781,1,0.3717,-0.056653565,1.781,1,0.4386,1.852,1,0.3001,-0.038660907,1.852,1,0.5003333333333333,1.461,0,0,-0.205407255,1.461,0,0.5490333333333334,0,0,0,0,0,0,0
441,1,0,0,0,0,0,0,0,1.433,119,0.0694,0.04842986741102582,0.01204201680672269,1,0.047766666666666666,0.933,119,0.001,-0.073311897,0.007840336134453781,1,0.07886666666666667,0.933,119,0.001,0,0.007840336134453781,1,0.10996666666666667,0.934,119,0.001,0,0.00784873949579832,1,0.14109999999999998,0.933,119,0.267,0.28510182207931406,0.007840336134453781,1,0.17220000000000002,0.933,119,0.3701,0.11050375133976416,0.007840336134453781,1,0.2033,2.061,0,0,-0.179573023,2.061,0,0.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1,0,0,0,0,0,0,0,0.982,49,0.9737,0.9915478615071284,0.02004081632653061,1,0.03273333333333333,0.482,49,0.131,-1.748340249,0.00983673469387755,1,0.048799999999999996,0.482,49,0.001,-0.269709544,0.00983673469387755,1,0.06486666666666667,0.482,49,0.001,0,0.00983673469387755,1,0.08093333333333333,0.482,49,0.794,1.645228215767635,0.00983673469387755,1,0.097,0.482,49,1.1298,0.696680497925311,0.00983673469387755,1,0.11306666666666666,0.482,49,0.7856,-0.714107884,0.00983673469387755,1,0.12913333333333335,0.019,2,1.0249,12.594736842105261,0.0095,1,0.12976666666666667,2.75,0,0,-0.372690909,2.75,0,0.22143333333333332,0,0,0,0,0,0,0
443,1,0,0,0,0,0,0,0,0.865,61,0.7775,0.8988439306358381,0.014180327868852458,1,0.028833333333333332,0.365,61,0.2843,-1.351232877,0.005983606557377049,1,0.041,0.365,61,0.9681,1.8734246575342466,0.005983606557377049,1,0.05316666666666667,0.366,61,0.4806,-1.331967213,0.006,1,0.06536666666666667,0.365,61,0.001,-1.313972603,0.005983606557377049,1,0.07753333333333333,0.365,61,0.8761,2.3975342465753426,0.005983606557377049,1,0.08969999999999999,0.024,4,0.3344,-22.57083333,0.006,1,0.0905,3.758,0,0,-0.088983502,3.758,0,0.21576666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,0,1.4,1,1.9483,1.3916428571428572,1.4,1,0.04666666666666666,0.892,1,1.565,-0.42970852,0.892,1,0.0764,0.917,1,1.2601,-0.332497274,0.917,1,0.10696666666666667,0.88,1,0.9883,-0.308863636,0.88,1,0.1363,0.901,1,0.7971,-0.212208657,0.901,1,0.16633333333333333,0.888,0,0,-0.897635135,0.888,0,0.19593333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1,0,0,0,0,0,0,0,1.098,111,1.2702,1.1568306010928961,0.009891891891891892,1,0.0366,0.598,111,0.3017,-1.619565217,0.005387387387387387,1,0.05653333333333333,0.599,111,0.1275,-0.29081803,0.005396396396396396,1,0.0765,0.598,111,0.3857,0.4317725752508361,0.005387387387387387,1,0.09643333333333333,0.599,111,0.278,-0.179799666,0.005396396396396396,1,0.1164,0.011,2,0.0535,-20.40909091,0.0055,1,0.11676666666666667,3.793,0,0,-0.01410493,3.793,0,0.2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0,2.231,1,1.9708,0.8833706857911252,2.231,1,0.07436666666666666,1.673,1,1.5867,-0.229587567,1.673,1,0.13013333333333332,1.657,1,1.2836,-0.182920941,1.657,1,0.18536666666666665,1.016,0,0,-1.263385827,1.016,0,0.21923333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,1,0,0,0,0,0,0,0,1.439,72,0.3188,0.22154273801250865,0.01998611111111111,1,0.04796666666666667,0.939,72,0.001,-0.338445154,0.013041666666666667,1,0.07926666666666667,0.939,72,0.518,0.5505857294994676,0.013041666666666667,1,0.11056666666666667,0.939,72,0.001,-0.550585729,0.013041666666666667,1,0.14186666666666667,0.939,72,0.6013,0.6392971246006389,0.013041666666666667,1,0.17316666666666666,0.052,4,0.001,-11.54423077,0.013,1,0.1749,2.571,0,0,-0.000388954,2.571,0,0.2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0,1.829,1,1.655,0.9048660470202297,1.829,1,0.06096666666666666,1.323,1,1.3315,-0.24452003,1.323,1,0.10506666666666667,1.318,1,1.0691,-0.19908953,1.318,1,0.149,1.342,1,0.8471,-0.165424739,1.342,1,0.19373333333333334,1.37,1,0.6592,-0.137153285,1.37,1,0.2394,1.32,1,0.5293,-0.098409091,1.32,1,0.28340000000000004,0.876,0,0,-0.604223744,0.876,0,0.3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,1,0,0,0,0,0,0,0,1.039,55,0.484,0.465832531280077,0.01889090909090909,1,0.03463333333333333,0.54,55,0.4901,0.011296296296296285,0.00981818181818182,1,0.05263333333333333,0.539,55,0.9771,0.9035250463821891,0.009800000000000001,1,0.0706,0.54,55,1.4832,0.9372222222222224,0.00981818181818182,1,0.0886,0.539,55,0.1982,-2.384044527,0.009800000000000001,1,0.10656666666666667,0.54,55,0.4881,0.5368518518518518,0.00981818181818182,1,0.12456666666666667,0.039,4,1.5963,28.415384615384617,0.00975,1,0.12586666666666665,3.888,0,0,-0.410570988,3.888,0,0.2554666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0,1.999,1,1.7313,0.8660830415207603,1.999,1,0.06663333333333334,1.539,1,1.3714,-0.233853151,1.539,1,0.11793333333333332,1.507,1,1.0963,-0.182548109,1.507,1,0.16816666666666666,1.49,1,0.8657,-0.154765101,1.49,1,0.21783333333333335,1.509,1,0.6964,-0.112193506,1.509,1,0.26813333333333333,1.516,1,0.56,-0.089973615,1.516,1,0.3186666666666667,1.502,1,0.436,-0.082556591,1.502,1,0.3687333333333333,1.513,1,0.3653,-0.046728354,1.513,1,0.41916666666666663,0.554,0,0,-0.659386282,0.554,0,0.4376333333333333,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,2.172,1,1.8509,0.8521639042357274,2.172,1,0.0724,1.675,1,1.482,-0.220238806,1.675,1,0.12823333333333334,1.671,1,1.1712,-0.185996409,1.671,1,0.18393333333333334,1.669,1,0.9415,-0.137627322,1.669,1,0.23956666666666668,1.682,1,0.7725,-0.100475624,1.682,1,0.2956333333333333,0.748,0,0,-1.032754011,0.748,0,0.3205666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,1.133,1,1.2755,1.1257722859664607,1.133,1,0.037766666666666664,0.697,1,1.0008,-0.394117647,0.697,1,0.061000000000000006,0.665,1,0.81,-0.286917293,0.665,1,0.08316666666666667,1.21,0,0,-0.669421488,1.21,0,0.1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1,0,0,0,0,0,0,0,1.162,95,0.001,0.0008605851979345956,0.01223157894736842,1,0.03873333333333333,0.663,95,0.006,0.007541478129713424,0.006978947368421053,1,0.06083333333333333,0.662,95,0.001,-0.00755287,0.0069684210526315795,1,0.0829,0.663,95,0.001,0,0.006978947368421053,1,0.105,0.662,95,0.0647,0.09622356495468276,0.0069684210526315795,1,0.12706666666666666,0.663,95,0.5274,0.6978883861236802,0.006978947368421053,1,0.14916666666666664,0.663,95,0.1646,-0.547209653,0.006978947368421053,1,0.17126666666666665,0.662,95,0.001,-0.247129909,0.0069684210526315795,1,0.19333333333333333,0.021,3,0.2108,9.990476190476189,0.007,1,0.19403333333333334,3.434,0,0,-0.061386139,3.434,0,0.30850000000000005
454,0,0,0,0,0,0,0,0,0.667,1,1.2421,1.8622188905547226,0.667,1,0.022233333333333334,0.156,1,0.9835,-1.657692308,0.156,1,0.02743333333333333,0.144,1,0.7878,-1.359027778,0.144,1,0.03223333333333333,0.109,1,0.6412,-1.344954128,0.109,1,0.03586666666666667,0.105,1,0.5284,-1.074285714,0.105,1,0.03936666666666667,0.109,1,0.4119,-1.068807339,0.109,1,0.043000000000000003,0.126,1,0.3238,-0.699206349,0.126,1,0.0472,0.729,0,0,-0.444170096,0.729,0,0.0715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1,0,0,0,0,0,0,0,2.158,122,0.5553,0.257321594068582,0.017688524590163932,1,0.07193333333333334,1.658,122,0.5054,-0.030096502,0.01359016393442623,1,0.1272,1.659,122,0.6203,0.06925858951175407,0.013598360655737706,1,0.1825,1.658,122,0.001,-0.373522316,0.01359016393442623,1,0.23776666666666665,1.659,122,0.3422,0.20566606389391198,0.013598360655737706,1,0.29306666666666664,1.658,122,0.7561,0.24963811821471654,0.01359016393442623,1,0.34833333333333333,2.878,0,0,-0.262717165,2.878,0,0.44426666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0,0,1.417,1,1.4659,1.0345095271700775,1.417,1,0.047233333333333336,0.963,1,1.1649,-0.312564901,0.963,1,0.07933333333333333,0.911,1,0.9435,-0.243029638,0.911,1,0.10969999999999999,0.95,1,0.7549,-0.198526316,0.95,1,0.14136666666666667,0.947,1,0.603,-0.160401267,0.947,1,0.17293333333333333,0.94,1,0.4968,-0.112978723,0.94,1,0.20426666666666668,1.414,0,0,-0.351343706,1.414,0,0.2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1,0,0,0,0,0,0,0,4.413,226,0.6069,0.13752549286199864,0.019526548672566372,1,0.1471,3.914,226,0.3866,-0.05628513,0.01731858407079646,1,0.2775666666666667,3.914,226,0.001,-0.09851814,0.01731858407079646,1,0.4080333333333333,0.035,2,0.2129,6.054285714285714,0.0175,1,0.4092,3.44,0,0,-0.061889535,3.44,0,0.5238666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,2.301,1,1.9171,0.8331594958713602,2.301,1,0.0767,1.816,1,1.5205,-0.21839207,1.816,1,0.13723333333333335,1.792,1,1.2298,-0.162220982,1.792,1,0.19696666666666665,1.771,1,0.9854,-0.138001129,1.771,1,0.256,1.788,1,0.7953,-0.106319911,1.788,1,0.3156,1.867,1,0.6184,-0.094750937,1.867,1,0.37783333333333335,1.476,0,0,-0.41897019,1.476,0,0.4270333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,1.728,1,1.9805,1.1461226851851851,1.728,1,0.0576,1.218,1,1.579,-0.329638752,1.218,1,0.09820000000000001,1.288,1,1.2486,-0.256521739,1.288,1,0.14113333333333333,1.299,1,0.9825,-0.204849885,1.299,1,0.18443333333333334,1.288,1,0.7706,-0.164518634,1.288,1,0.22736666666666666,1.243,1,0.6188,-0.122123894,1.243,1,0.2688,1.279,1,0.4833,-0.105942142,1.279,1,0.31143333333333334,1.222,1,0.3795,-0.084942717,1.222,1,0.35216666666666663,0.926,0,0,-0.409827214,0.926,0,0.38303333333333334,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0.879,1,1.8594,2.115358361774744,0.879,1,0.0293,0.401,1,1.4926,-0.914713217,0.401,1,0.042666666666666665,0.344,1,1.2032,-0.84127907,0.344,1,0.05413333333333334,0.341,1,0.9516,-0.737829912,0.341,1,0.0655,0.393,1,0.7677,-0.467938931,0.393,1,0.0786,0.37,1,0.6316,-0.367837838,0.37,1,0.09093333333333334,1.181,0,0,-0.534801016,1.181,0,0.1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,1.206,1,1.512,1.2537313432835822,1.206,1,0.0402,0.74,1,1.2061,-0.413378378,0.74,1,0.06486666666666667,0.7,1,0.9715,-0.335142857,0.7,1,0.0882,0.736,1,0.7601,-0.287228261,0.736,1,0.11273333333333334,0.679,1,0.6275,-0.195287187,0.679,1,0.13536666666666666,0.659,1,0.5051,-0.185735964,0.659,1,0.15733333333333333,0.88,0,0,-0.573977273,0.88,0,0.18666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1,0,0,0,0,0,0,0,1.169,50,0.1443,0.12343883661248932,0.02338,1,0.03896666666666667,0.67,50,0.5439,0.5964179104477613,0.0134,1,0.0613,0.669,50,0.2815,-0.392227205,0.013380000000000001,1,0.0836,0.67,50,0.001,-0.418656716,0.0134,1,0.10593333333333334,0.669,50,0.1181,0.17503736920777277,0.013380000000000001,1,0.12823333333333334,0.67,50,0.3967,0.41582089552238805,0.0134,1,0.15056666666666668,0.669,50,0.9553,0.8349775784753363,0.013380000000000001,1,0.17286666666666667,0.027,2,0.936,-0.714814815,0.0135,1,0.17376666666666668,3.192,0,0,-0.293233083,3.192,0,0.2801666666666666,0,0,0,0,0,0,0
463,1,0,0,0,0,0,0,0,3.351,199,0.9038,0.26971053416890484,0.016839195979899496,1,0.1117,2.851,199,0.001,-0.316660821,0.014326633165829146,1,0.20673333333333332,2.851,199,0.0572,0.01971238162048404,0.014326633165829146,1,0.3017666666666667,2.851,199,1.3537,0.45475271834444053,0.014326633165829146,1,0.3968,0.043,3,1.2399,-2.646511628,0.014333333333333332,1,0.39823333333333333,3.962,0,0,-0.312948006,3.962,0,0.5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1,0,0,0,0,0,0,0,1.466,82,0.4456,0.30395634379263303,0.017878048780487803,1,0.04886666666666666,0.966,82,0.001,-0.460248447,0.011780487804878049,1,0.08106666666666666,0.967,82,0.001,0,0.011792682926829268,1,0.1133,0.966,82,0.3706,0.3826086956521739,0.011780487804878049,1,0.14550000000000002,0.966,82,0.2923,-0.081055901,0.011780487804878049,1,0.17770000000000002,0.967,82,1.0516,0.7852119958634954,0.011792682926829268,1,0.20993333333333333,0.966,82,0.2268,-0.853830228,0.011780487804878049,1,0.24213333333333334,0.012,1,0.6235,33.05833333333334,0.012,1,0.24253333333333332,2.863,0,0,-0.217778554,2.863,0,0.33796666666666664,0,0,0,0,0,0,0
465,1,0,0,0,0,0,0,0,1.506,53,0.2364,0.15697211155378485,0.02841509433962264,1,0.0502,1.006,53,0.8069,0.5670974155069582,0.0189811320754717,1,0.08373333333333334,1.006,53,0.4848,-0.320178926,0.0189811320754717,1,0.11726666666666666,1.006,53,0.4167,-0.067693837,0.0189811320754717,1,0.1508,1.007,53,0.001,-0.412810328,0.019,1,0.18436666666666665,1.006,53,0.1527,0.1507952286282306,0.0189811320754717,1,0.2179,1.006,53,0.435,0.2806163021868787,0.0189811320754717,1,0.25143333333333334,0.019,1,0.7364,15.863157894736846,0.019,1,0.25206666666666666,3.197,0,0,-0.230340945,3.197,0,0.35863333333333336,0,0,0,0,0,0,0
